transitos,peaje_base_usd,cad_variable_pct,cad_por_transito_usd,ingreso_por_transito_usd,ingreso_mensual_usd,prima_subasta_usd,ingreso_mensual_con_subasta_usd,fuente_transitos,fuente_precio,fecha_id,esclusa_id
241,350000,0.04206236707692306,24721.828476923074,374721.82847692305,90307960.66293846,0.0,90307960.66293846,estimado,estimado_ancla_publica,202006,2
241,350000,0.04206236707692306,24721.828476923074,374721.82847692305,90307960.66293846,0.0,90307960.66293846,estimado,estimado_ancla_publica,202007,2
243,350000,0.04206236707692306,24721.828476923074,374721.82847692305,91057404.3198923,0.0,91057404.3198923,estimado,estimado_ancla_publica,202008,2
243,350000,0.04206236707692306,24721.828476923074,374721.82847692305,91057404.3198923,0.0,91057404.3198923,estimado,estimado_ancla_publica,202009,2
255,350000,0.04206236707692306,24721.828476923074,374721.82847692305,95554066.26161538,0.0,95554066.26161538,estimado,estimado_ancla_publica,202010,2
252,350000,0.04206236707692306,24721.828476923074,374721.82847692305,94429900.7761846,0.0,94429900.7761846,estimado,estimado_ancla_publica,202011,2
252,350000,0.04206236707692306,24721.828476923074,374721.82847692305,94429900.7761846,0.0,94429900.7761846,estimado,estimado_ancla_publica,202012,2
260,350000,0.04206236707692306,24721.828476923074,374721.82847692305,97427675.404,0.0,97427675.404,estimado,estimado_ancla_publica,202101,2
258,350000,0.04206236707692306,24721.828476923074,374721.82847692305,96678231.74704614,0.0,96678231.74704614,estimado,estimado_ancla_publica,202102,2
263,350000,0.04228950215384608,24801.32575384613,374801.32575384615,98572748.67326154,0.0,98572748.67326154,estimado,estimado_ancla_publica,202103,2
260,350000,0.04228950215384608,24801.32575384613,374801.32575384615,97448344.696,0.0,97448344.696,estimado,estimado_ancla_publica,202104,2
255,350000,0.04228950215384608,24801.32575384613,374801.32575384615,95574338.06723076,0.0,95574338.06723076,estimado,estimado_ancla_publica,202105,2
250,350000,0.04228950215384608,24801.32575384613,374801.32575384615,93700331.43846154,0.0,93700331.43846154,estimado,estimado_ancla_publica,202106,2
250,350000,0.04228950215384608,24801.32575384613,374801.32575384615,93700331.43846154,0.0,93700331.43846154,estimado,estimado_ancla_publica,202107,2
252,350000,0.04228950215384608,24801.32575384613,374801.32575384615,94449934.08996923,0.0,94449934.08996923,estimado,estimado_ancla_publica,202108,2
252,350000,0.04228950215384608,24801.32575384613,374801.32575384615,94449934.08996923,0.0,94449934.08996923,estimado,estimado_ancla_publica,202109,2
284,350000,0.04228950215384608,24801.32575384613,374801.32575384615,106443576.51409231,0.0,106443576.51409231,estimado,estimado_ancla_publica,202110,2
281,350000,0.04228950215384608,24801.32575384613,374801.32575384615,105319172.53683077,0.0,105319172.53683077,estimado,estimado_ancla_publica,202111,2
281,350000,0.04228950215384608,24801.32575384613,374801.32575384615,105319172.53683077,0.0,105319172.53683077,estimado,estimado_ancla_publica,202112,2
290,350000,0.04251663723076922,24880.82303076923,374880.82303076924,108715438.67892309,0.0,108715438.67892309,estimado,estimado_ancla_publica,202201,2
287,350000,0.04251663723076922,24880.82303076923,374880.82303076924,107590796.20983078,0.0,107590796.20983078,estimado,estimado_ancla_publica,202202,2
293,350000,0.04251663723076922,24880.82303076923,374880.82303076924,109840081.1480154,0.0,109840081.1480154,estimado,estimado_ancla_publica,202203,2
290,350000,0.04251663723076922,24880.82303076923,374880.82303076924,108715438.67892309,0.0,108715438.67892309,estimado,estimado_ancla_publica,202204,2
284,350000,0.04251663723076922,24880.82303076923,374880.82303076924,106466153.74073847,0.0,106466153.74073847,estimado,estimado_ancla_publica,202205,2
278,350000,0.04251663723076922,24880.82303076923,374880.82303076924,104216868.80255385,0.0,104216868.80255385,estimado,estimado_ancla_publica,202206,2
278,350000,0.04251663723076922,24880.82303076923,374880.82303076924,104216868.80255385,0.0,104216868.80255385,estimado,estimado_ancla_publica,202207,2
281,350000,0.04251663723076922,24880.82303076923,374880.82303076924,105341511.27164616,0.0,105341511.27164616,estimado,estimado_ancla_publica,202208,2
281,350000,0.04251663723076922,24880.82303076923,374880.82303076924,105341511.27164616,0.0,105341511.27164616,estimado,estimado_ancla_publica,202209,2
302,350000,0.04251663723076922,24880.82303076923,374880.82303076924,113214008.55529231,0.0,113214008.55529231,estimado,estimado_ancla_publica,202210,2
299,350000,0.042743772307692246,24960.320307692287,374960.3203076923,112113135.77199998,0.0,112113135.77199998,estimado,estimado_ancla_publica,202211,2
299,350000,0.042743772307692246,24960.320307692287,374960.3203076923,112113135.77199998,0.0,112113135.77199998,estimado,estimado_ancla_publica,202212,2
308,350000,0.042743772307692246,24960.320307692287,374960.3203076923,115487778.65476923,0.0,115487778.65476923,estimado,estimado_ancla_publica,202301,2
305,350000,0.042743772307692246,24960.320307692287,374960.3203076923,114362897.69384615,0.0,114362897.69384615,estimado,estimado_ancla_publica,202302,2
311,350000,0.042743772307692246,24960.320307692287,374960.3203076923,116612659.6156923,0.0,116612659.6156923,estimado,estimado_ancla_publica,202303,2
308,350000,0.042743772307692246,24960.320307692287,374960.3203076923,115487778.65476923,0.0,115487778.65476923,estimado,estimado_ancla_publica,202304,2
302,350000,0.05546333661538461,29412.167815384615,379412.16781538463,114582474.68024616,0.0,114582474.68024616,estimado,estimado_ancla_publica,202305,2
296,350000,0.06863717107692305,34023.00987692307,384023.00987692305,113670810.92356922,0.0,113670810.92356922,estimado,estimado_ancla_publica,202306,2
296,350000,0.08135673538461541,38474.85738461539,388474.8573846154,114988557.78584616,0.0,114988557.78584616,estimado,estimado_ancla_publica,202307,2
273,350000,0.08817078769230771,40859.775692307696,390859.7756923077,106704718.764,0.0,106704718.764,estimado,estimado_ancla_publica,202308,2
261,350000,0.09498484,43244.694,393244.694,102636865.134,0.0,102636865.134,estimado,estimado_ancla_publica,202309,2
238,350000,0.09543911015384615,43403.68855384615,393403.68855384615,93630077.87581538,6506251.486621606,100136329.36243698,estimado,estimado_ancla_publica,202310,2
193,350000,0.09612051538461534,43642.18038461537,393642.1803846154,75972940.81423077,14236186.541431492,90209127.35566226,estimado,estimado_ancla_publica,202311,2
183,350000,0.09657478553846151,43801.174938461525,393801.1749384615,72065615.01373845,16275435.88689909,88341050.90063754,estimado,estimado_ancla_publica,202312,2
188,350000,0.0972561907692308,44039.66676923078,394039.6667692308,74079457.35261539,16657591.253912166,90737048.60652755,estimado,estimado_ancla_publica,202401,2
186,350000,0.09793759599999999,44278.158599999995,394278.15859999997,73335737.4996,16500579.36331966,89836316.86291966,estimado,estimado_ancla_publica,202402,2
201,350000,0.09861900123076928,44516.650430769245,394516.65043076925,79297846.73658462,14903473.327619286,94201320.0642039,estimado,estimado_ancla_publica,202403,2
228,350000,0.09930040646153847,44755.142261538465,394755.1422615385,90004172.43563077,9303298.887817647,99307471.32344842,estimado,estimado_ancla_publica,202404,2
242,350000,0.09407629969230769,42926.70489230769,392926.7048923077,95088262.58393846,5756127.95759801,100844390.54153648,estimado,estimado_ancla_publica,202405,2
241,350000,0.08385522123076924,39349.32743076923,389349.3274307692,93833187.91081539,4972486.6545197405,98805674.56533512,estimado,estimado_ancla_publica,202406,2
256,350000,0.07317987261538454,35612.95541538459,385612.9554153846,98716916.58633846,2196837.643407359,100913754.22974582,estimado,estimado_ancla_publica,202407,2
265,350000,0.06159598369230772,31558.594292307702,381558.5942923077,101113027.48746154,576488.6298695522,101689516.11733109,estimado,estimado_ancla_publica,202408,2
274,350000,0.05137490523076928,27981.21683076925,377981.21683076926,103566853.41163078,0.0,103566853.41163078,estimado,estimado_ancla_publica,202409,2
278,350000,0.042743772307692246,24960.320307692287,374960.3203076923,104238969.04553846,0.0,104238969.04553846,estimado,estimado_ancla_publica,202410,2
276,350000,0.04251663723076922,24880.82303076923,374880.82303076924,103467107.15649231,0.0,103467107.15649231,estimado,estimado_ancla_publica,202411,2
276,350000,0.04228950215384608,24801.32575384613,374801.32575384615,103445165.90806153,0.0,103445165.90806153,estimado,estimado_ancla_publica,202412,2
284,350000,0.04206236707692306,24721.828476923074,374721.82847692305,106420999.28744614,0.0,106420999.28744614,estimado,estimado_ancla_publica,202501,2
281,350000,0.04206236707692306,24721.828476923074,374721.82847692305,105296833.80201538,0.0,105296833.80201538,estimado,estimado_ancla_publica,202502,2
287,350000,0.04183523200000002,24642.331200000008,374642.3312,107522349.0544,0.0,107522349.0544,estimado,estimado_ancla_publica,202503,2
284,350000,0.041608096923077,24562.83392307695,374562.833923077,106375844.83415386,0.0,106375844.83415386,estimado,estimado_ancla_publica,202504,2
278,350000,0.04138096184615386,24483.336646153854,374483.3366461538,104106367.58763076,0.0,104106367.58763076,estimado,estimado_ancla_publica,202505,2
273,350000,0.04115382676923074,24403.839369230758,374403.8393692308,102212248.1478,0.0,102212248.1478,estimado,estimado_ancla_publica,202506,2
273,350000,0.040926691692307705,24324.3420923077,374324.3420923077,102190545.3912,0.0,102190545.3912,estimado,estimado_ancla_publica,202507,2
276,350000,0.040926691692307705,24324.3420923077,374324.3420923077,103313518.41747692,0.0,103313518.41747692,estimado,estimado_ancla_publica,202508,2
276,350000,0.04069955661538458,24244.844815384604,374244.8448153846,103291577.16904615,0.0,103291577.16904615,estimado,estimado_ancla_publica,202509,2
